HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN;P_NR;VEJKODE;GEO_BREDDE_GRAD;GEO_LAENGDE_GRAD
;280351;Præstø skole;Institution uden enheder;Skolevej 15;4720;Præstø;5536 3030;prastoskole@vordingborg.dk;www.præstøskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Lars Bonde Nielsen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003304410;1452;55,11723212;12,04925123
;280352;Møn skole;Hovedskole (institution med enheder);Birkevænget 2;4780;Stege;5536 3466;moenskole-stege@vordingborg.dk;www.mønskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Dorthea Ryhl Pedersen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003301848;0130;54,9945136;12,2799018
280352;365002;Møn Skole, Fanefjord;Afdeling (underordnet enhed);Fanefjordgade 145;4792;Askeby;5536 4030;moenskole-fanefjord@vordingborg.dk;www.mønskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Dorthea Ryhl Pedersen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003301812;0358;54,91566289;12,16464085
280352;365004;Møn Skole, Hjertebjerg;Afdeling (underordnet enhed);Klintevej 237;4780;Stege;5536 3280;moenskole-hjertebjerg@vordingborg.dk;www.mønskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Dorthea Ryhl Pedersen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003301824;0771;54,99637817;12,39178524
280352;365011;Møn Skole, Stege;Afdeling (underordnet enhed);Birkevænget 2;4780;Stege;5536 3466;moenskole-stege@vordingborg.dk;www.mønskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Dorthea Ryhl Pedersen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003301848;0130;54,9945136;12,2799018
;280353;Kulsbjerg Skole;Hovedskole (institution med enheder);Skolevej 1;4773;Stensved;5536 4670;amja@vordingborg.dk;www.kulsbjergskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Anne-Marie Jacobsen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1022791741;1450;54,99621482;12,01934657
280353;280356;Kulsbjerg Skole, Mern;Afdeling (underordnet enhed);Kalvehavevej 21;4735;Mern;5636 4670;kulsbjerg-skole@vordingborg.dk;www.kulsbjergskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Nils Nørbo;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003301241;0701;55,0472755;12,06349123
280353;361003;Kulsbjerg Skole, Stensved;Afdeling (underordnet enhed);Skolevej 1;4773;Stensved;5536 4670;kulsbjerg-skole@vordingborg.dk;www.kulsbjergskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Nils Nørbo;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1022791741;1450;54,99621482;12,01934657
280353;397006;Kulsbjerg Skole, Nyråd;Afdeling (underordnet enhed);Bakkebøllevej 6;4760;Vordingborg;5535 3999;kulsbjerg-skole@vordingborg.dk;www.kulsbjergskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Nils Nørbo;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003306668;0078;54,99988431;11,97639523
;280354;Svend Gønge-skolen;Hovedskole (institution med enheder);Sværdborgvej 7;4750;Lundby;5536 3837;svendskoleadm@vordingborg.dk;www.svendgoengeskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Søren Peter Foldberg;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003306966;1682;55,10937916;11,88337241
280354;377003;Svend Gønge-Skolen, Bårse;Afdeling (underordnet enhed);Præstegårdsvej 11;4720;Præstø;5599 0407;svendskoleadm@vordingborg.dk;www.svendgoengeskolen.dk;1012;Folkeskoler;Grundskoler mv.;3;Bjørn Haldur Pedersen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1016415657;1276;55,12666527;11,95394568
280354;397004;Svend Gønge-Skolen, Lundby;Afdeling (underordnet enhed);Sværdborgvej 7;4750;Lundby;5536 3838;svendskoleadm@vordingborg.dk;www.svendgoengeskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Bjørn Haldur Pedersen;29189676;390;Vordingborg Kommune;390;Vordingborg Kommune;1085;Region Sjælland;2;Kommunale;1003306966;1682;55,10937916;11,88337241
;280357;Midtskolen;Hovedskole (institution med enheder);Bavnestræde 36 Dalby;4690;Haslev;5620 3240;midtskolen@faxekommune.dk;www.midtskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Kim Laursen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003305132;0037;55,3131305;12,06099106
280357;313002;Midtskolen, Sofiendalskolen;Afdeling (underordnet enhed);Sofiendalsvej 42 A;4690;Haslev;5620 3240;sofiendalsskolen@faxekommune.dk;www.midtskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Kim Laursen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003292563;0899;55,32909739;11,9738838
280357;385001;Midtskolen, Bavneskolen;Afdeling (underordnet enhed);Bavnestræde 36, Dalby;4690;Haslev;5620 3240;bavneskolen@faxekommune.dk;www.midtskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Kim Laursen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003305132;0037;55,3131305;12,06099106
280357;385003;Midtskolen, Møllevangsskolen;Afdeling (underordnet enhed);Eskilstrupvej 3, Kongsted;4683;Rønnede;5620 3200;moellevangsskolen@faxekommune.dk;www.midtskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Kim Laursen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003305260;0205;55,24114201;12,04276742
;280358;Ung Faxe - 10. klasse;Institution uden enheder;Søndergade 12G;4690;Haslev;5620 6200;ungfaxe10@faxekommune.dk;www.ungfaxe10.dk;1012;Folkeskoler;Grundskoler mv.;10;Tim Zwisler;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1019001551;0983;55,3248301;11,95564782
;280361;Østskolen;Hovedskole (institution med enheder);Gl Strandvej 12;4640;Faxe;5620 4640;oestskolen@faxekommune.dk;Oestskolen.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Henrik Østergaard;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003300439;0294;55,25068457;12,12483391
280361;351002;Østskolen, Hylleholt Skole;Afdeling (underordnet enhed);Dannebrogsvej 1;4654;Faxe Ladeplads;2843 9178;oestskolen@faxekommune.dk;Oestskolen.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Henrik Østergaard;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003300397;0142;55,22275298;12,16299151
280361;351003;Østskolen, Karise Skole;Afdeling (underordnet enhed);Skolegade 39;4653;Karise;5620 4640;oestskolen@faxekommune.dk;Oestskolen.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Henrik Østergaard;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003300592;0836;55,3087204;12,19068322
280361;351008;Østskolen,  Rolloskolen;Afdeling (underordnet enhed);Gl Strandvej 12;4640;Faxe;5620 4640;oestskolen@faxekommune.dk;Oestskolen.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Henrik Østergaard;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003300439;0294;55,25068457;12,12483391
;280362;Vestskolen;Hovedskole (institution med enheder);Bækvej 14;4690;Haslev;5620 4690;vestskolen@faxekommune.dk;www.vestskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Susanne Meyer Christensen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003292356;0101;55,33505387;11,94447453
280362;280366;Vestskolen, Vibeengskolen;Afdeling (underordnet enhed);Vibeeng Alle 2;4690;Haslev;5620 4690;vibeengskolen@faxekommune.dk;www.vestskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Susanne Meyer Christensen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1019454564;1315;55,31432022;11,95218638
280362;313003;Vestskolen, Nordskovskolen;Afdeling (underordnet enhed);Bækvej 14;4690;Haslev;5620 4690;nordskovskolen@faxekommune.dk;www.vestskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Susanne Meyer Christensen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003292356;0101;55,33505387;11,94447453
280362;313005;Vestskolen, Terslev Skole;Afdeling (underordnet enhed);Terslev Skolevej 34A;4690;Haslev;5620 4690;kasr@faxekommune.dk;www.vestskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Susanne Meyer Christensen, konst.;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale;1003292538;1021;55,36792501;11,981728
;280371;10. klasse Gribskov;Institution uden enheder;Udd.centret, Ridebanevej 1;3200;Helsinge;7249 9250;10.klasse@gribskov.dk;10klassegribskov.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Mette Droob Olsen;29188440;270;Gribskov Kommune;270;Gribskov Kommune;1084;Region Hovedstaden;2;Kommunale;1021496312;1341;56,02696581;12,19087528
;280376;Haverslev-Ravnkilde Skole;Institution uden enheder;Strandvejen 15;9610;Nørager;9988 7900;haverslev-ravnkilde-skole@rebild.dk;haverslev-ravnkilde.aula.dk;1012;Folkeskoler;Grundskoler mv.;6;Trine Gaarden;29189463;840;Rebild Kommune;840;Rebild Kommune;1081;Region Nordjylland;2;Kommunale;1003381297;0913;56,79050518;9,68045308
;280406;Snekkersten Skoledistrikt;Hovedskole (institution med enheder);Smakkevej 2;3070;Snekkersten;4928 3500;snekkerstenskole@helsingor.dk;www.skolerne-i-snekkersten.dk;1012;Folkeskoler;Grundskoler mv.;9;Tanja Steffe Nøhr;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003280323;7573;56,01270443;12,58453516
280406;217010;Skolen ved Rønnebær Allé;Afdeling (underordnet enhed);Egevænget 6;3000;Helsingør;4928 2849;snekkerstenskole@helsingor.dk;www.skolerne-i-snekkersten.dk;1012;Folkeskoler;Grundskoler mv.;9;Morten Sieling;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003279533;1510;56,02143146;12,58594004
280406;217018;Borupgårdskolen;Afdeling (underordnet enhed);Smakkevej 2;3070;Snekkersten;4928 3500;skolerne-i-snekkersten@helsingor.dk;www.skolerne-i-snekkersten.dk;1012;Folkeskoler;Grundskoler mv.;9;Tue Bach Andersen;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003280323;7573;56,01270443;12,58453516
280406;280430;Snekkersten Skole;Afdeling (underordnet enhed);Klostermosevej 9;3070;Snekkersten;4928 3500;snekkerstenskole@helsingor.dk;www.skolerne-i-snekkersten.dk;1012;Folkeskoler;Grundskoler mv.;6;Tue Bach Andersen;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003279879;4285;56,00598836;12,57402418
;280407;Helsingør Skole;Hovedskole (institution med enheder);Gefionsvej 93;3000;Helsingør;4928 2800;helsingorskole@helsingor.dk;www.helsingorskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Kari Jørgensen;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003280049;2239;56,03545418;12,5876176
280407;217008;Skolen ved Gurrevej;Afdeling (underordnet enhed);Gefionsvej 93;3000;Helsingør;4928 2800;gu@helsingor.dk;wwww.helsingorskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Anders Pilgaard;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003279624;2239;56,03545418;12,5876176
280407;217014;Nordvestskolen;Afdeling (underordnet enhed);Blichersvej 121;3000;Helsingør;4928 1550;nv@helsingor.dk;www.helsingorskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Søren Pedersen;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003279442;0630;56,03826054;12,57244151
280407;217024;Skolen i Bymidten;Afdeling (underordnet enhed);Marienlyst Allé 2;3000;Helsingør;4928 1880;byskolen@helsingor.dk;www.helsingorskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Kari Jørgensen;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003280049;5276;56,0388298;12,60769246
280407;280408;Nygård Skole;Afdeling (underordnet enhed);Hellebækvej 44;3000;Helsingør;4928 4120;ny@helsingor.dk;www.helsingorskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Helle Hansen;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003280049;3100;56,04629359;12,53015104
;280409;Espergærde Skole;Hovedskole (institution med enheder);Rugmarken 1A;3060;Espergærde;4928 1660;espergaerdeskole@helsingor.dk;www.espergaerdeskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Andreas Elkjær;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1009928622;6743;55,99793759;12,53959855
280409;217001;Espergærdeskolen;Afdeling (underordnet enhed);Stokholmsvej 10;3060;Espergærde;4928 1220;espergaerdeskole@helsingor.dk;www.espergaerdeskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Thomas Steffin;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1009928622;8108;55,9893016;12,55342234
280409;217004;Mørdrupskolen;Afdeling (underordnet enhed);Rugmarken 1a;3060;Espergærde;4928 1660;espergaerdeskole@helsingor.dk;www.espergaerdeskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Thomas Steffin;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003280219;6743;55,99793759;12,53959855
280409;217013;Tibberupskolen;Afdeling (underordnet enhed);Idrætsvej 19;3060;Espergærde;4928 3550;espergaerdeskole@helsingor.dk;www.espergaerdeskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Ulla Glædesdahl;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003279855;3822;55,98779844;12,54112878
280409;217021;Grydemoseskolen;Afdeling (underordnet enhed);Grydemosevej 2;3060;Espergærde;4928 2860;espergaerdeskole@helsingor.dk;www.espergærdeskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Morten Sylvest;64502018;217;Helsingør Kommune;217;Helsingør Kommune;1084;Region Hovedstaden;2;Kommunale;1003279612;2497;55,98836952;12,52723169
;280411;Ådalskolen;Hovedskole (institution med enheder);Dalgas Alle 22;7800;Skive;9915 3400;aadalskolen@skivekommune.dk;www.aadalskolen-skive.dk;1012;Folkeskoler;Grundskoler mv.;9;Jakob Holten Olsen;29189579;779;Skive Kommune;779;Skive Kommune;1082;Region Midtjylland;2;Kommunale;1003370569;1468;56,54988625;9,01362213
280411;779011;Grundskoleafdelingen, Ådalskolen;Afdeling (underordnet enhed);Dalgas Allé 22;7800;Skive;9915 3400;aadalskolen@skivekommune.dk;www.aadalskolen-skive.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Jakob Holten Olsen;29189579;779;Skive Kommune;779;Skive Kommune;1082;Region Midtjylland;2;Kommunale;1003370569;1468;56,54988625;9,01362213
;280415;Ullerup Bæk Skolen;Hovedskole (institution med enheder);Nørre Allé 5;7000;Fredericia;7210 6240;jan.voss@fredericia.dk;www.ullerupbaek.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Jan Thorkild Voss;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336466;6298;55,57320447;9,72324103
280415;607001;Ullerup Bæk Skolen, Skolesvinget;Afdeling (underordnet enhed);Skolesvinget 3;7000;Fredericia;7210 5071;lars.andersen@fredericia.dk;www.ullerupbaek.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;6;Lars Andersen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336491;7362;55,59735029;9,66871901
280415;607007;Ullerup Bæk Skolen, Skjoldborgsvej;Afdeling (underordnet enhed);Skjoldborgvej 25;7000;Fredericia;7210 6240;anne.b.jensen@fredericia.dk;www.ullerupbaek.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;6;Anne Bodil Roager Jensen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336466;7353;55,56627177;9,73077808
280415;607011;Ullerup Bæk Skolen, Nr. Alle;Afdeling (underordnet enhed);Nørre Allé 5;7000;Fredericia;7210 6240;nils.jorgensen@fredericia.dk;www.ullerupbaek.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;10;Nils Jørgensen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336351;6298;55,57320447;9,72324103
;280416;Kirstinebjergskolen, distriktskontoret;Hovedskole (institution med enheder);Havepladsvej 173;7000;Fredericia;7210 6250;kirstinebjergskolen@fredericia.dk;kirstinebjergskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Stefan Helmig Kelstrup;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336119;3232;55,57785747;9,76435028
280416;607002;Kirstinebjergskolen, Høgevej;Afdeling (underordnet enhed);Høgevej 5;7000;Fredericia;7210 6250;kirstinebjergskolen@fredericia.dk;kirstinebjergskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Tina Möglich;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336119;3835;55,5720914;9,74861179
280416;607006;Kirstinebjergskolen, Indre Ringvej;Afdeling (underordnet enhed);Indre Ringvej 175;7000;Fredericia;7210 6250;kirstinebjergskolen@fredericia.dk;kirstinebjergskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Gitte Bieler;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336181;4003;55,57857113;9,77052203
280416;607008;Kirstinebjergskolen, Havepladsvej;Afdeling (underordnet enhed);Havepladsvej 175;7000;Fredericia;7210 6250;kirstinebjergskolen@fredericia.dk;kirstinebjergskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;John With Agerholm;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336107;3232;55,57798401;9,76515409
280416;607013;Kirstinebjergskolen, Bøgeskovvej;Afdeling (underordnet enhed);Bøgeskovvej 37B;7000;Fredericia;7210 6250;kirstinebjergskolen@fredericia.dk;kirstinebjergskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Jan Dupont Mathiasen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336004;1010;55,61850667;9,75987633
;280417;Erritsø Fællesskole;Hovedskole (institution med enheder);Erritsø Bygade 15;7000;Fredericia;7210 6260;ef@fredericia.dk;www.erritsoe.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;6;Ulla Rasmussen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336053;2244;55,54839284;9,70263493
280417;607003;Erritsø Fællesskole, Krogagervej;Afdeling (underordnet enhed);Krogsagervej 30;7000;Fredericia;7210 5620;erritsoefaellesskole@fredericia.dk;;1012;Folkeskoler;Grundskoler mv.;6;Michael Kurth;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336260;5075;55,54236813;9,7106695
280417;607012;Erritsø Fællesskole, Erritsø Bygade;Afdeling (underordnet enhed);Erritsø Bygade 15;7000;Fredericia;7210 6260;ef@fredericia.dk;erritsoe.skoleporten.dk;1012;Folkeskoler;Grundskoler mv.;9;Kurt Simonsen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336053;2244;55,54839284;9,70263493
280417;607021;Erritsø Fællesskole, Afd. Højmosen;Afdeling (underordnet enhed);Højmosevej 4;7000;Fredericia;7210 6260;ef@fredericia.dk;erritsoe.skoleporten.dk;1012;Folkeskoler;Grundskoler mv.;6;Lisa Mikkelsen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336144;3860;55,53094934;9,72599436
;280418;Fjordbakkeskolen;Hovedskole (institution med enheder);Taulov Kirkevej 35A;7000;Fredericia;7210 6270;fjordbakkeskolen@fredericia.dk;www.fjordbakkeskolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Jens Baj Madsen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336533;8418;55,53972868;9,61229478
280418;607009;Fjordbakkeskolen, Skærbæk;Afdeling (underordnet enhed);Skolevej 1 Skærbæk;7000;Fredericia;7210 5150;fjordbakkeskolen@fredericia.dk;www.fjordbakkeskolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;7;Poul Jakobsen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336508;7386;55,51692383;9,62840747
280418;607010;Fjordbakkeskolen, afdeling Taulov;Afdeling (underordnet enhed);Taulov Kirkevej 35 A;7000;Fredericia;7210 6270;fjordbakkeskolen@fredericia.dk;www.fjordbakkeskolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Jens Baj Madsen;69116418;607;Fredericia Kommune;607;Fredericia Kommune;1083;Region Syddanmark;2;Kommunale;1003336533;8418;55,53972868;9,61229478
;280425;Skolen på Strandboulevarden;Institution uden enheder;Strandboulevarden 47;2100;København Ø;3366 2473;strandboulevarden@kk.dk;www.sps.kk.dk;1012;Folkeskoler;Grundskoler mv.;9;Lars Aaberg;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale;1020239340;6988;55,70241697;12,58791684
280432;541010;Tønder10;Afdeling (underordnet enhed);Martin Hammerichsvej 3;6270;Tønder;7492 8399;toender10@toender.dk;www.ungtoender.dk;1012;Folkeskoler;Grundskoler mv.;10;Lene Stenger;29189781;550;Tønder Kommune;550;Tønder Kommune;1083;Region Syddanmark;2;Kommunale;1009225117;1052;54,94106547;8,85658243
;280434;Nordals skolen;Institution uden enheder;Peblingestien 2;6430;Nordborg;8872 4386;nordals_skolen@sonderborg.dk;www.nordals-skolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Tine Christensen;29189773;540;Sønderborg Kommune;540;Sønderborg Kommune;1083;Region Syddanmark;2;Kommunale;1003324469;1555;55,05711367;9,74390886
